mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,mean,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,std dev,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,skewness,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,kurtosis,class-ID
1.42E-05,5.52E-05,0.00010109,-1.33E-05,3.24E-05,-1.78E-06,0.049569,0.049513,0.049412,0.068748,0.068715,0.068717,0.0021445,0.0011107,0.0022861,0.0021628,0.00115,0.0022897,1.2492,1.2492,1.2489,1.2417,1.2417,1.2414,-0.01752,0.23104,0.18667,-0.0051908,0.37723,0.039941,0.0047082,0.004615,0.0047277,0.030185,0.030109,0.029797,-0.69089,1.1698,3.1052,-0.74636,2.0983,4.9624,-1.4977,-1.4977,-1.4978,-1.5039,-1.504,-1.5038,6
3.94E-06,2.66E-05,6.01E-06,-1.92E-06,3.35E-05,0.00035372,0.029429,0.029403,0.029397,0.12097,0.12093,0.12058,0.002478,0.0015358,0.0030077,0.0025263,0.0015657,0.0037105,1.6992,1.6992,1.6986,1.7039,1.7038,1.7032,-0.018316,0.078379,0.43672,-0.019908,0.060829,0.62013,-0.0023838,-0.0024091,-0.0022744,0.015913,0.015815,0.015432,-0.65289,1.7871,4.5586,-0.65574,2.9257,4.2218,-1.5082,-1.5083,-1.5081,-1.5006,-1.5008,-1.501,6
1.18E-05,-4.89E-05,0.00011336,1.10E-05,3.20E-05,0.00049671,0.038137,0.038186,0.038072,0.096474,0.096442,0.095945,0.0028402,0.0016947,0.0033451,0.0028869,0.0016656,0.0067674,2.2009,2.2008,2.2005,2.1904,2.1903,2.1894,0.0055076,-0.14259,0.084496,-0.029785,0.2154,0.67753,-0.0024914,-0.0024309,-0.0024248,0.0034308,0.0034048,0.0037715,-0.53339,1.6062,2.4991,-0.52782,1.5786,5.7318,-1.5013,-1.5012,-1.501,-1.4998,-1.4998,-1.4995,6
-8.13E-06,4.20E-05,-0.00010604,-4.21E-06,1.76E-05,0.00014605,0.027275,0.027233,0.027339,0.083931,0.083913,0.083767,0.0022011,0.001098,0.0038461,0.002259,0.0011631,0.0032768,1.3138,1.3137,1.3129,1.3122,1.3121,1.3117,-0.011353,0.057487,-0.30924,-0.0092578,0.015032,-0.0012791,-0.0067695,-0.0068391,-0.0066514,0.0095285,0.0095355,0.0099157,-0.70703,-0.29278,3.2335,-0.65165,-0.19397,4.2372,-1.5079,-1.5079,-1.5081,-1.498,-1.4981,-1.4982,6
-8.10E-06,2.10E-05,-0.0001961,-1.20E-06,3.74E-05,0.00011664,0.043165,0.043144,0.04334,0.078394,0.078357,0.07824,0.0021591,0.001122,0.0033199,0.0021585,0.0011517,0.0031505,1.2511,1.2511,1.2506,1.2418,1.2418,1.2413,-0.0020618,0.071005,-0.31818,-0.016891,0.13942,1.0972,-0.017908,-0.017924,-0.017687,0.024921,0.024886,0.024861,-0.73382,0.24436,4.423,-0.68068,1.3974,10.068,-1.4953,-1.4953,-1.4952,-1.5053,-1.5054,-1.5051,6
-1.87E-06,2.54E-06,2.15E-05,4.20E-07,-5.18E-06,-8.98E-06,0.058057,0.058054,0.058033,0.10749,0.10749,0.1075,0.00078338,0.00028788,0.00059489,0.00077926,0.00025229,0.00060973,1.2826,1.2826,1.2826,1.2791,1.2791,1.2791,0.005831,-0.43824,1.9029,0.0087411,-0.53538,0.31399,0.0057156,0.0057202,0.0056475,0.00033523,0.00035095,0.00034392,-0.54239,9.7448,16.36,-0.58544,11.834,9.2258,-1.4981,-1.4981,-1.498,-1.496,-1.4959,-1.496,6
1.14E-05,2.68E-06,-0.00027067,-2.13E-05,1.24E-05,0.00014201,0.048082,0.048079,0.04835,0.10894,0.10893,0.10879,0.0024708,0.0014289,0.0056635,0.0024943,0.0015018,0.0033916,1.7143,1.7142,1.7131,1.7088,1.7087,1.7081,-0.015955,-0.18052,-1.0701,0.0034648,0.029551,0.20237,0.010437,0.010479,0.010275,0.0033775,0.0033537,0.0032753,-0.61929,0.58688,8.0922,-0.65862,1.4304,2.5891,-1.4996,-1.4997,-1.499,-1.4989,-1.499,-1.4985,6
1.14E-06,-2.51E-06,1.43E-05,-5.16E-07,3.04E-06,-0.00010429,0.050815,0.050817,0.050803,0.10579,0.10578,0.10589,0.0011662,0.00063307,0.0012242,0.0012142,0.00063518,0.001533,1.514,1.5139,1.5138,1.5144,1.5144,1.5142,-0.0021423,-0.0097442,-1.1256,-0.0097474,-0.27518,-1.4344,0.0056133,0.0056102,0.0056,0.00735,0.0073499,0.0074777,-0.72666,5.3365,10.015,-0.77672,12.027,14.309,-1.4988,-1.4988,-1.4988,-1.4956,-1.4956,-1.4956,6
1.64E-05,1.23E-06,-6.37E-05,2.05E-06,2.38E-06,0.00018243,0.025781,0.025779,0.025843,0.11587,0.11587,0.11569,0.0024734,0.0014721,0.0047069,0.0025104,0.0013889,0.0036886,1.7054,1.7053,1.7044,1.7102,1.7102,1.7092,-0.016582,-0.15691,0.14512,-0.011206,-0.049503,1.1242,-0.002127,-0.0021314,-0.0026482,0.016078,0.016088,0.016027,-0.66956,0.84073,8.4196,-0.63982,0.99057,8.4257,-1.5064,-1.5065,-1.5062,-1.4974,-1.4974,-1.4977,6
4.08E-06,2.54E-06,3.01E-05,3.19E-06,2.53E-07,-3.39E-05,0.050933,0.05093,0.0509,0.114,0.114,0.11404,0.00076031,0.00024056,0.00049044,0.00075383,0.00027001,0.0008415,0.87736,0.87736,0.87737,0.87746,0.87746,0.87739,-0.0039667,0.51012,0.82229,-0.0082148,-0.72462,-2.0361,0.0099397,0.0099469,0.0099474,9.64E-05,0.00010273,0.0002296,-0.59588,8.7263,7.3145,-0.62645,16.295,17.493,-1.4926,-1.4926,-1.4926,-1.4956,-1.4956,-1.4957,6
-7.75E-07,4.53E-06,1.19E-05,-2.19E-06,7.81E-06,-5.96E-07,0.056654,0.056649,0.056638,0.1089,0.1089,0.1089,0.00079779,0.00027482,0.00047322,0.00078942,0.00035062,0.00053617,1.6962,1.6962,1.6962,1.6959,1.6959,1.6959,0.010989,0.28647,0.38629,0.012216,0.26436,0.077539,0.0052088,0.0052102,0.005201,0.00045106,0.0004458,0.00042696,-0.4909,10.76,6.803,-0.49743,35.21,8.2338,-1.4984,-1.4984,-1.4984,-1.499,-1.4991,-1.4991,6
1.33E-06,-3.04E-07,-1.13E-05,-1.65E-07,4.48E-07,-2.03E-05,0.050989,0.050989,0.051001,0.11024,0.11024,0.11026,0.00075174,0.00022275,0.00072369,0.00075327,0.00022955,0.00066758,0.88089,0.88089,0.88087,0.88334,0.88334,0.88332,-0.0049218,-0.012704,0.090838,-0.0055359,0.50919,-0.060129,0.011557,0.011554,0.01144,0.0015058,0.0015042,0.0015055,-0.5999,1.2541,6.6558,-0.60167,6.4254,5.8554,-1.4967,-1.4967,-1.4967,-1.4969,-1.4969,-1.4969,6
-5.20E-06,1.71E-06,-1.55E-06,-5.67E-06,1.14E-05,-0.00017199,0.043363,0.043361,0.043363,0.07413,0.074119,0.074291,0.0021396,0.0012639,0.002354,0.0022062,0.0011334,0.0025949,1.2402,1.2402,1.2398,1.2405,1.2405,1.2401,-0.00067069,0.14683,0.45754,-0.013907,-0.1708,-0.49527,-0.0021314,-0.0020991,-0.0024869,0.015766,0.015798,0.016375,-0.67508,3.1159,3.2404,-0.67687,0.31057,3.9704,-1.5014,-1.5014,-1.5011,-1.5009,-1.501,-1.5011,6
-2.39E-06,2.45E-05,0.00017314,7.84E-07,-1.56E-05,0.00017608,0.034246,0.034222,0.034048,0.075377,0.075392,0.075216,0.0022304,0.0011869,0.0033518,0.0022497,0.0013437,0.0027874,1.3238,1.3237,1.3231,1.3213,1.3211,1.3205,-0.020231,-0.046277,0.70285,-0.0090435,-0.73838,0.3494,-0.0027472,-0.0027512,-0.0032779,0.028744,0.0288,0.02865,-0.72892,2.1435,5.0235,-0.72019,3.4653,4.7001,-1.5027,-1.5028,-1.5029,-1.4994,-1.4995,-1.4996,6
-8.78E-06,-6.62E-05,0.00032798,1.68E-05,3.73E-05,0.00016849,0.031788,0.031854,0.031526,0.10488,0.10485,0.10468,0.0028838,0.0020146,0.0043303,0.0028337,0.0017327,0.0032057,2.2026,2.2024,2.2017,2.2002,2.2002,2.1996,-0.015279,-1.0783,-0.14398,-0.020709,-0.0016981,-0.37808,-0.002851,-0.0027416,-0.0029215,0.022233,0.022215,0.022012,-0.5417,9.8328,3.7887,-0.52572,2.0805,3.935,-1.5013,-1.5014,-1.5014,-1.4933,-1.4933,-1.4933,6
2.84E-07,8.35E-07,-9.30E-06,3.08E-06,-8.63E-08,9.76E-06,0.049453,0.049452,0.049461,0.11162,0.11162,0.11161,0.00075911,0.00020296,0.00043033,0.0007513,0.00023056,0.00056593,0.86992,0.86992,0.86991,0.872,0.87199,0.87197,-0.0051166,-0.14814,-0.15695,-0.011941,0.15375,0.66104,0.0094324,0.0094411,0.0094281,0.001432,0.0014342,0.0013871,-0.63406,1.5825,2.8569,-0.61998,4.8423,6.0713,-1.4969,-1.4969,-1.4969,-1.4965,-1.4965,-1.4965,6
-3.82E-06,1.05E-05,0.00070419,3.84E-06,-5.65E-05,0.00014394,0.050445,0.050435,0.04973,0.095023,0.095079,0.094935,0.0028526,0.0017239,0.0057543,0.0028541,0.0021995,0.0048238,2.1943,2.1942,2.1931,2.1993,2.199,2.1987,-0.0040475,-0.010967,1.0111,-0.010128,-0.68388,0.62749,0.015003,0.01505,0.015236,0.0035858,0.0037166,0.0038975,-0.47933,1.413,8.4738,-0.55703,5.5162,4.6341,-1.5053,-1.5053,-1.5049,-1.4963,-1.4963,-1.496,6
-2.13E-06,2.20E-05,-0.00013028,1.04E-06,1.42E-05,0.00018619,0.044563,0.044541,0.044671,0.089711,0.089697,0.089511,0.0028301,0.0020938,0.005791,0.0028996,0.0027168,0.0046492,2.197,2.1971,2.1968,2.1947,2.1946,2.1936,0.0012058,1.2019,-1.4907,-0.0057177,0.58219,0.74024,0.0069516,0.0069119,0.0071994,0.0048079,0.004789,0.0042398,-0.50564,13.795,11.616,-0.51818,33.811,4.9755,-1.5077,-1.5076,-1.5071,-1.4986,-1.4986,-1.4989,6
5.33E-06,6.59E-06,-0.0002097,2.13E-05,-3.35E-05,3.15E-05,0.033554,0.033548,0.033757,0.098841,0.098874,0.098843,0.0028453,0.0016028,0.003888,0.0028411,0.0015162,0.0044508,2.2043,2.2043,2.2035,2.1949,2.1948,2.1941,-0.001713,0.10737,-1.6416,-0.027044,-0.033859,0.1276,-0.0056536,-0.0056489,-0.0055331,0.012974,0.012981,0.013177,-0.54368,1.3631,10.667,-0.55197,0.39267,3.0042,-1.4958,-1.4957,-1.4957,-1.5018,-1.5018,-1.5017,6
1.33E-05,-2.88E-05,-0.00012682,5.58E-06,5.80E-05,0.00043018,0.027289,0.027318,0.027444,0.11313,0.11307,0.11264,0.0029317,0.0016885,0.0055479,0.002826,0.0016817,0.0066396,2.1955,2.1955,2.1947,2.2003,2.2002,2.1993,-0.023732,-0.10126,-0.42275,-0.015295,0.070322,0.54819,-0.0015128,-0.0014972,-0.0010513,0.022839,0.022808,0.023203,-0.51243,2.8236,6.8014,-0.53793,1.0093,6.7547,-1.5041,-1.5041,-1.5036,-1.4926,-1.4927,-1.4918,6
-6.89E-06,9.36E-06,0.00043879,-6.89E-06,0.00010585,0.00013401,0.039498,0.039489,0.03905,0.078311,0.078205,0.078071,0.002154,0.0011831,0.0040288,0.0021482,0.0014746,0.0031146,1.2496,1.2495,1.2487,1.243,1.2429,1.2424,-0.0087884,0.11698,0.96065,-0.022589,0.9439,0.95315,-0.017299,-0.017277,-0.017939,0.020537,0.020376,0.020209,-0.7044,2.0994,3.5619,-0.66329,8.4698,12.022,-1.4941,-1.4942,-1.4941,-1.506,-1.5062,-1.506,6
1.92E-06,-1.17E-06,1.11E-05,-1.43E-06,-4.46E-06,-2.36E-05,0.059221,0.059222,0.059211,0.10953,0.10954,0.10956,0.00079582,0.00032784,0.00046132,0.00079767,0.0003548,0.00064462,1.6863,1.6863,1.6863,1.6854,1.6854,1.6854,-0.005806,0.20918,0.051918,0.0072662,-0.3748,-0.97625,0.0032321,0.0032338,0.0032348,-0.0029928,-0.0029821,-0.0029726,-0.49218,15.175,9.5477,-0.49356,67.29,18.619,-1.496,-1.496,-1.496,-1.5006,-1.5006,-1.5005,6
2.70E-06,1.34E-06,-6.22E-06,1.20E-06,-1.10E-06,1.85E-06,0.055861,0.05586,0.055866,0.10386,0.10386,0.10386,0.00078048,0.00024474,0.00045067,0.00078189,0.00023632,0.0005747,1.2888,1.2888,1.2888,1.2854,1.2854,1.2854,-0.006425,0.18212,-0.11201,-0.0019858,-0.099152,-0.29182,0.0083107,0.0083067,0.0083045,0.0021936,0.002194,0.0022097,-0.55497,1.3959,5.1342,-0.57186,2.49,7.1453,-1.5009,-1.5009,-1.5009,-1.495,-1.495,-1.495,6
-7.32E-07,-8.87E-06,1.72E-05,-4.11E-06,5.12E-06,7.18E-05,0.044266,0.044274,0.044257,0.10897,0.10897,0.10889,0.0013275,0.00094487,0.0011453,0.0013796,0.00075176,0.0016698,1.9945,1.9945,1.9944,1.9936,1.9935,1.9933,-0.0029502,-1.2129,0.32346,0.0020168,0.21427,-0.065789,0.0045241,0.0045355,0.0045467,0.0021513,0.0021387,0.0020954,-0.80411,23.906,4.4715,-0.82282,3.9774,4.6165,-1.5013,-1.5013,-1.5012,-1.4985,-1.4985,-1.4985,6
1.20E-06,-2.08E-06,8.62E-06,-5.19E-07,2.67E-06,-1.82E-06,0.057101,0.057103,0.057094,0.10688,0.10688,0.10688,0.00078234,0.00025702,0.00057415,0.00078317,0.00030437,0.00056875,1.2834,1.2834,1.2834,1.2809,1.2809,1.2809,0.0049841,0.021899,0.26029,0.0059418,1.8637,0.0077753,0.0066605,0.0066695,0.0066474,0.00042995,0.000414,0.00036897,-0.55527,5.5976,8.8364,-0.54758,35.069,7.1783,-1.4966,-1.4966,-1.4966,-1.4963,-1.4963,-1.4962,6
1.98E-06,1.26E-05,2.33E-06,-5.42E-07,-8.29E-07,8.88E-06,0.044095,0.044082,0.04408,0.10804,0.10804,0.10803,0.0011096,0.00056487,0.0017002,0.0010959,0.00046276,0.00084125,1.0758,1.0757,1.0756,1.0802,1.0802,1.0801,0.0068121,0.67119,2.9302,-0.010807,-0.057181,0.91742,0.0059045,0.0058813,0.0057374,0.011647,0.011653,0.011555,-0.70958,6.3551,28.924,-0.69893,0.68971,7.6167,-1.4967,-1.4968,-1.4967,-1.4967,-1.4967,-1.4968,6
-3.31E-06,1.87E-05,-0.00025621,6.96E-06,1.11E-05,0.00026004,0.041376,0.041357,0.041613,0.09573,0.095719,0.095459,0.002836,0.0015786,0.0060801,0.0028822,0.0016603,0.005609,2.1996,2.1995,2.1985,2.1946,2.1945,2.1941,-0.0021078,-0.031766,-0.44354,-0.020341,0.045105,1.2287,-0.0018554,-0.0018254,-0.0013246,0.0039417,0.0039666,0.0043221,-0.49509,0.26117,7.2877,-0.52993,1.1484,10.279,-1.5028,-1.5027,-1.5029,-1.4997,-1.4998,-1.4997,6
6.05E-06,4.39E-05,-2.80E-05,9.25E-06,4.46E-05,9.26E-05,0.043898,0.043854,0.043883,0.074321,0.074276,0.074184,0.0021916,0.0012359,0.0035428,0.0021331,0.0010839,0.0024007,1.248,1.2479,1.2472,1.2426,1.2426,1.2422,-0.021792,0.40173,0.25158,-0.028474,0.13873,0.49561,-0.01315,-0.013192,-0.012868,0.032525,0.032465,0.032379,-0.71555,2.0852,7.4834,-0.68058,0.067928,12.59,-1.4997,-1.4997,-1.4995,-1.4969,-1.497,-1.4969,6
-6.35E-06,9.65E-06,0.00016162,8.09E-06,5.22E-05,6.48E-05,0.040462,0.040452,0.040291,0.073624,0.073571,0.073506,0.0021348,0.0012112,0.0033286,0.0021936,0.0011766,0.002699,1.2437,1.2437,1.2433,1.2384,1.2384,1.2377,-0.0047007,0.076523,0.76505,-0.024723,0.27884,1.6054,-0.0098239,-0.009852,-0.010095,0.016079,0.015987,0.016111,-0.67858,1.4842,6.5038,-0.66669,1.3872,15.009,-1.5025,-1.5025,-1.5023,-1.5022,-1.5022,-1.5027,6
-1.13E-06,-1.31E-06,1.26E-05,-1.90E-07,3.26E-06,1.74E-05,0.054769,0.05477,0.054758,0.10999,0.10999,0.10997,0.00078324,0.00024244,0.00048055,0.00078171,0.00025047,0.000596,1.2791,1.2791,1.2791,1.2778,1.2778,1.2777,0.0079427,-0.23926,0.10288,-0.0016563,0.36115,0.69912,0.0055922,0.0055893,0.0055636,-0.0024972,-0.0025017,-0.0025219,-0.56826,2.614,4.8497,-0.59686,5.3386,8.8306,-1.4971,-1.4971,-1.4971,-1.4968,-1.4968,-1.4968,6
-5.44E-06,7.98E-06,2.51E-05,2.09E-05,2.26E-05,0.00015046,0.026287,0.026279,0.026254,0.082187,0.082165,0.082014,0.002197,0.0011886,0.00288,0.002209,0.0011902,0.0035024,1.3191,1.319,1.3183,1.3119,1.3119,1.3112,-0.007558,-0.045338,-0.2384,-0.021554,0.17549,0.54635,-0.018857,-0.018844,-0.018759,0.010182,0.010163,0.0099575,-0.71811,0.96701,1.9647,-0.67184,1.2474,5.5183,-1.4952,-1.4952,-1.4951,-1.5026,-1.5026,-1.5025,6
3.14E-06,1.95E-05,-0.00044131,7.06E-06,0.00013114,-2.69E-05,0.026643,0.026623,0.027064,0.081954,0.081823,0.08185,0.0022787,0.0013216,0.0063361,0.0021571,0.001454,0.0034017,1.3235,1.3234,1.3224,1.3217,1.3215,1.3208,-0.019542,0.028104,-0.71624,-0.023267,0.93915,0.069553,-0.0089819,-0.0090132,-0.0089941,0.032827,0.032564,0.03258,-0.68393,3.1678,6.4317,-0.69337,3.8548,4.0313,-1.5008,-1.5008,-1.5002,-1.4925,-1.4928,-1.493,6
6.49E-07,-4.47E-06,0.00011529,-5.70E-06,-4.92E-06,-7.27E-05,0.046572,0.046577,0.046462,0.11033,0.11034,0.11041,0.0012185,0.00057416,0.0020026,0.0012269,0.00059581,0.0018918,1.5018,1.5017,1.5015,1.5002,1.5002,1.4999,-0.0080141,-0.34057,1.9802,-0.0038422,0.0098916,-0.95704,0.0066478,0.0066681,0.0064758,0.0086629,0.0086712,0.0088479,-0.76209,6.3188,26.355,-0.77702,2.5604,7.7308,-1.4979,-1.4979,-1.498,-1.4975,-1.4976,-1.4976,6
8.12E-06,5.10E-05,0.00011112,-1.41E-05,2.60E-05,-0.00014612,0.052782,0.052731,0.05262,0.066935,0.066909,0.067055,0.0021499,0.0011072,0.0030118,0.0021402,0.0011287,0.0038387,1.2517,1.2517,1.2512,1.2442,1.2441,1.2433,-0.016887,0.18217,0.60546,-0.0076174,0.11705,0.29296,0.0067686,0.0066923,0.0063135,0.032822,0.032844,0.033065,-0.65382,0.40581,5.1109,-0.74131,-0.10119,4.616,-1.4957,-1.4957,-1.4959,-1.5062,-1.5063,-1.5061,6
3.85E-06,3.46E-06,-1.40E-07,8.86E-08,-7.99E-08,4.47E-08,0.056293,0.05629,0.05629,0.10945,0.10945,0.10945,0.00078053,0.00025621,0.00059684,0.00078033,0.00022491,0.00041621,1.2767,1.2767,1.2767,1.2755,1.2755,1.2755,0.0013375,0.35534,1.009,-0.0017069,0.024057,0.00077544,0.0064279,0.0064224,0.0064238,-0.00039244,-0.00038979,-0.00040195,-0.5816,3.6069,43.273,-0.60812,3.2901,3.0923,-1.497,-1.497,-1.497,-1.4974,-1.4974,-1.4974,6
3.01E-06,5.23E-06,2.43E-05,1.65E-07,1.08E-05,-7.26E-06,0.050215,0.05021,0.050185,0.1063,0.10628,0.10629,0.0012284,0.00092682,0.0018635,0.0011883,0.00057444,0.0015492,1.513,1.5129,1.5127,1.513,1.513,1.5129,-0.00052646,-1.6893,0.2529,-0.007175,0.42962,-0.37925,0.0061279,0.0061205,0.0060357,0.0075719,0.007565,0.0076221,-0.7808,40.418,11.049,-0.73213,8.7888,13.009,-1.4974,-1.4974,-1.4974,-1.4987,-1.4987,-1.4986,6
4.90E-06,5.68E-05,-3.39E-05,7.55E-06,1.55E-05,-1.93E-05,0.032803,0.032746,0.03278,0.077074,0.077058,0.077078,0.0022769,0.0012966,0.0028731,0.0021651,0.0012548,0.0022216,1.326,1.3259,1.3253,1.3219,1.3219,1.3215,-0.0086758,0.40259,-0.33039,-0.027339,-0.061106,0.46136,-0.0092737,-0.0093357,-0.0094089,0.033675,0.033642,0.033502,-0.68906,2.4912,3.504,-0.7012,1.2682,6.2201,-1.4976,-1.4977,-1.4976,-1.4944,-1.4944,-1.4945,6
-8.50E-07,3.54E-07,4.21E-06,-4.47E-06,-1.19E-05,-2.81E-05,0.057819,0.057818,0.057814,0.10985,0.10986,0.10989,0.0008009,0.00027637,0.00056392,0.00079578,0.00044954,0.00099783,1.7049,1.7049,1.7049,1.6995,1.6995,1.6995,0.0059392,-0.67872,0.65342,0.0080692,-5.359,1.1864,0.0054986,0.0055036,0.0054882,-0.0029148,-0.0028925,-0.0028852,-0.45886,13.347,17.174,-0.49082,108.34,47.691,-1.4992,-1.4992,-1.4992,-1.4993,-1.4993,-1.4993,6
4.33E-06,5.53E-05,0.00011839,-1.04E-05,1.80E-05,0.00019047,0.032139,0.032084,0.031966,0.077156,0.077138,0.076947,0.0022314,0.0012465,0.0032842,0.0022412,0.0011985,0.0046776,1.3231,1.323,1.3223,1.3219,1.3219,1.3206,-0.021441,0.058675,0.18509,-0.002086,-0.046218,0.44559,-0.0063618,-0.0064146,-0.0067637,0.027104,0.027107,0.02689,-0.72866,0.75942,1.96,-0.72172,0.94177,3.9081,-1.5062,-1.5063,-1.5058,-1.5009,-1.5009,-1.5012,6
4.03E-06,-2.98E-05,-0.00061837,1.31E-05,8.58E-05,5.47E-05,0.046406,0.046436,0.047054,0.092968,0.092882,0.092828,0.002842,0.0017213,0.0062733,0.0028837,0.0021727,0.0037608,2.2006,2.2005,2.1994,2.1974,2.1972,2.1968,-0.019067,-0.38865,-1.9522,-0.0093531,0.51672,0.39189,0.0074365,0.0074989,0.0077869,0.0060247,0.0059702,0.0058757,-0.50788,2.5599,11.754,-0.53536,19.346,3.6011,-1.5069,-1.5069,-1.5066,-1.4976,-1.4977,-1.4978,6
-4.29E-07,5.15E-07,-2.66E-05,8.92E-08,-5.50E-06,1.49E-06,0.051834,0.051834,0.05186,0.1101,0.1101,0.1101,0.00076137,0.00033476,0.0010224,0.00075647,0.00029787,0.00071885,0.88265,0.88264,0.88265,0.88491,0.88491,0.88489,-0.0015171,0.36506,-1.3365,0.0016555,0.047836,0.90151,0.00834,0.0083359,0.0083618,-0.0024071,-0.0023815,-0.0024243,-0.6174,28.58,26.453,-0.62512,16.404,10.483,-1.4975,-1.4975,-1.4974,-1.4955,-1.4955,-1.4956,6
2.11E-07,7.11E-06,-5.00E-06,2.61E-07,-4.65E-06,1.71E-06,0.05694,0.056933,0.056938,0.10872,0.10873,0.10873,0.0007626,0.00027586,0.00069996,0.00075973,0.00026172,0.00067494,0.85322,0.85321,0.85318,0.85385,0.85385,0.85385,0.0054634,1.1015,0.094887,-0.0013248,-2.2033,-0.41226,0.010668,0.010676,0.010614,-0.00064566,-0.0006179,-0.00060387,-0.62655,10.525,5.3119,-0.59781,26.174,12.163,-1.4949,-1.4949,-1.4949,-1.4974,-1.4974,-1.4973,6
-1.60E-06,2.11E-05,0.0002751,-4.15E-06,3.62E-05,-0.00011075,0.042299,0.042277,0.042002,0.076166,0.07613,0.07624,0.0021981,0.0011191,0.0034601,0.0021252,0.0010861,0.0020981,1.2502,1.2501,1.2495,1.2428,1.2427,1.2425,-0.018301,-0.056534,0.78514,-0.020571,0.072107,-0.9363,-0.014224,-0.014236,-0.014465,0.031434,0.031355,0.031498,-0.74194,0.33269,5.7165,-0.68943,-0.32702,8.3432,-1.4991,-1.4992,-1.4991,-1.4977,-1.4977,-1.4977,6
8.33E-06,-4.93E-05,0.00010328,-8.74E-06,-8.27E-06,-7.52E-05,0.030829,0.030879,0.030775,0.11172,0.11172,0.1118,0.0024826,0.0015769,0.0030696,0.0024724,0.0013839,0.0053568,1.6999,1.6998,1.699,1.7033,1.7032,1.7021,-0.010612,-0.11716,0.11987,-0.023532,-0.19879,0.85433,-0.0081042,-0.00806,-0.0078004,0.022134,0.022123,0.02194,-0.66516,1.8342,2.0291,-0.63539,0.69999,7.9611,-1.506,-1.506,-1.5061,-1.4981,-1.4981,-1.4983,6
-6.23E-06,-3.59E-05,7.34E-05,1.31E-05,-4.50E-05,0.00051456,0.024692,0.024728,0.024655,0.10881,0.10885,0.10834,0.0029029,0.0018871,0.0061968,0.0028117,0.0020347,0.0036943,2.2013,2.2013,2.2003,2.1997,2.1995,2.1986,-0.0064184,-0.13705,-0.21395,-0.027551,-0.56471,0.89357,-0.0021587,-0.002108,-0.0022323,0.024382,0.024443,0.023948,-0.55338,3.1444,5.7476,-0.52033,12.213,3.5693,-1.5033,-1.5033,-1.5033,-1.491,-1.4911,-1.4911,6
-2.51E-06,4.46E-05,0.00042045,-4.05E-06,2.02E-05,9.99E-05,0.051561,0.051516,0.051096,0.074096,0.074076,0.073976,0.0021687,0.0011276,0.0052553,0.0021838,0.0013196,0.0034889,1.2466,1.2465,1.2457,1.2458,1.2457,1.2452,-0.022524,0.071757,0.9158,-0.013679,0.17814,-0.035566,-0.0099539,-0.010001,-0.010751,0.027472,0.027452,0.027192,-0.71604,-0.23751,6.9183,-0.71738,6.1677,7.0246,-1.5019,-1.5021,-1.502,-1.5022,-1.5023,-1.502,6
2.04E-05,6.83E-05,0.00033045,-1.91E-06,1.70E-05,-0.00028973,0.0305,0.030431,0.030101,0.083965,0.083948,0.084238,0.0022822,0.0013195,0.0043699,0.0021385,0.0011463,0.0024945,1.3251,1.3251,1.3246,1.3184,1.3184,1.3179,-0.027067,0.6782,1.0022,-0.0077681,0.041249,-1.061,-0.0085616,-0.008652,-0.0082365,0.032643,0.032592,0.032296,-0.724,4.3453,7.3512,-0.67236,-0.38749,4.2663,-1.499,-1.4989,-1.4982,-1.491,-1.491,-1.4906,6
-2.03E-06,2.49E-05,-3.10E-06,-3.16E-06,1.60E-05,-9.79E-06,0.041135,0.04111,0.041113,0.10805,0.10803,0.10804,0.0010998,0.00056821,0.0013056,0.0010449,0.00050437,0.00073808,1.0752,1.0751,1.075,1.0786,1.0786,1.0785,0.0044959,0.37381,0.42741,-0.0079029,-0.068534,-0.0068235,0.0069234,0.006875,0.0068452,0.013684,0.013656,0.01364,-0.65872,5.5013,8.6991,-0.64045,7.8398,8.3317,-1.4988,-1.4988,-1.4988,-1.4972,-1.4972,-1.4972,6
2.20E-06,9.64E-06,3.31E-05,4.49E-06,1.18E-05,1.59E-05,0.051333,0.051323,0.05129,0.10482,0.10481,0.10479,0.0012249,0.00063148,0.0012604,0.0011964,0.00070857,0.0013908,1.5082,1.5082,1.508,1.5066,1.5065,1.5063,-0.0045507,0.13962,0.46577,-0.014142,-0.15214,0.046604,0.0043048,0.0042958,0.0041676,0.0088555,0.0088467,0.0088792,-0.75241,1.1393,4.0047,-0.73851,27.794,4.7845,-1.4998,-1.4998,-1.4999,-1.4997,-1.4997,-1.4997,6
